file,timestamp,source,drift_type,ecpf_protocol,detector_type,warning_detector,drift_detector,warning_signal,drift_signal,uq_mode,uq_raw,uq_smoothed,gddm_U,gddm_G_warning,gddm_G_drift,gddm_drift_type,buffer_len,pool_size,best_idx,acc_current_on_warning,acc_best_on_warning,acc_new_on_warning
recurring_sud_sea100k_g00.csv,16351,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,4,31,0.8387096774193549,0.967741935483871,0.7419354838709677
recurring_sud_sea100k_g00.csv,17147,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,38,4,2,0.8947368421052632,0.8947368421052632,0.9473684210526315
recurring_sud_sea100k_g00.csv,17482,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,2,0.9032258064516129,1.0,0.9032258064516129
recurring_sud_sea100k_g00.csv,17601,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,2,0.967741935483871,0.967741935483871,0.7741935483870968
recurring_sud_sea100k_g00.csv,18409,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,31,0.8387096774193549,0.967741935483871,0.9032258064516129
recurring_sud_sea100k_g00.csv,18462,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,239,7,2,0.8410041841004184,0.9372384937238494,0.9456066945606695
recurring_sud_sea100k_g00.csv,18902,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,31,0.9032258064516129,1.0,0.9032258064516129
recurring_sud_sea100k_g00.csv,18992,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,2,1.0,1.0,0.8387096774193549
recurring_sud_sea100k_g00.csv,19298,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,41,0.967741935483871,1.0,0.967741935483871
recurring_sud_sea100k_g00.csv,19383,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,2,0.9032258064516129,1.0,0.9032258064516129
recurring_sud_sea100k_g00.csv,19600,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,2,0.967741935483871,0.967741935483871,0.8709677419354839
recurring_sud_sea100k_g00.csv,19742,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,48,0.967741935483871,0.967741935483871,0.967741935483871
recurring_sud_sea100k_g00.csv,19948,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,48,0.9032258064516129,0.967741935483871,0.7741935483870968
recurring_sud_sea100k_g01.csv,237,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,283,2,0,0.872791519434629,0.872791519434629,0.9681978798586572
recurring_sud_sea100k_g01.csv,539,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,66,3,1,0.8787878787878788,0.8787878787878788,0.9242424242424242
recurring_sud_sea100k_g01.csv,662,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,4,0,0.8709677419354839,0.8709677419354839,0.8387096774193549
recurring_sud_sea100k_g01.csv,777,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,0,0.9032258064516129,0.9354838709677419,0.9354838709677419
recurring_sud_sea100k_g01.csv,2494,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,5,4,0.9354838709677419,0.9354838709677419,1.0
recurring_sud_sea100k_g01.csv,2544,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,245,5,5,0.9469387755102041,0.9469387755102041,0.9142857142857143
recurring_sud_sea100k_g01.csv,4731,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,6,3,0.8064516129032258,0.8387096774193549,0.8709677419354839
recurring_sud_sea100k_g01.csv,4834,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,2,0.8064516129032258,0.8709677419354839,0.6129032258064516
recurring_sud_sea100k_g01.csv,5849,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,6,0.8387096774193549,0.967741935483871,0.8709677419354839
recurring_sud_sea100k_g01.csv,5947,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,224,7,8,0.8258928571428571,0.9017857142857143,0.9285714285714286
recurring_sud_sea100k_g01.csv,6262,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,6,0.8387096774193549,0.9354838709677419,0.967741935483871
recurring_sud_sea100k_g01.csv,6512,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,8,0.8387096774193549,0.9032258064516129,0.8709677419354839
recurring_sud_sea100k_g01.csv,6598,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,81,8,6,0.8641975308641975,0.9382716049382716,0.9382716049382716
recurring_sud_sea100k_g01.csv,6786,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,0,0.9032258064516129,0.9032258064516129,0.9354838709677419
recurring_sud_sea100k_g01.csv,6884,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,7,10,0.7096774193548387,0.8709677419354839,0.9032258064516129
recurring_sud_sea100k_g01.csv,6958,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,67,8,8,0.9253731343283582,0.9253731343283582,0.8656716417910447
recurring_sud_sea100k_g01.csv,7095,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,9,15,0.6129032258064516,0.8387096774193549,0.9354838709677419
recurring_sud_sea100k_g01.csv,7145,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,160,8,15,0.93125,0.95,0.975
recurring_sud_sea100k_g01.csv,7408,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,146,9,15,0.9246575342465754,0.9383561643835616,0.9315068493150684
recurring_sud_sea100k_g01.csv,7759,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,10,18,0.7096774193548387,0.9354838709677419,0.9032258064516129
recurring_sud_sea100k_g01.csv,8996,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,20,0.9032258064516129,0.9032258064516129,0.7741935483870968
recurring_sud_sea100k_g01.csv,10377,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,31,8,2,0.9032258064516129,0.9032258064516129,0.967741935483871
recurring_sud_sea100k_g01.csv,10438,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,32,9,21,0.8125,1.0,0.96875
recurring_sud_sea100k_g01.csv,10489,meta_ecpf_hcdt,sudden,hcdt_detection_warning_then_rddm_validation,,,,,,mi_like,,,,,,,91,10,21,0.7362637362637363,0.9340659340659341,0.9230769230769231
